Model,Category,Word,Instance_ID,Step,Description,Guess
gemma-2-9b-it,Low-Freq Abstract,Discord,64,8,Common interests foster connections and communities.,relationships
gemma-2-9b-it,Low-Freq Abstract,Discord,65,8,Common ground bonds people.,interests
gemma-2-9b-it,Low-Freq Abstract,Discord,66,8,Digital network facilitator.,moderator
gemma-2-9b-it,Low-Freq Abstract,Discord,67,8,Connect with others and find communities sharing similar passions.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,68,8,Digital teamwork tools.,software
gemma-2-9b-it,Low-Freq Abstract,Discord,69,8,Virtual meeting place.,forum
gemma-2-9b-it,Low-Freq Abstract,Discord,70,8,Facilitates communication across various platforms.,communication
gemma-2-9b-it,Low-Freq Abstract,Discord,71,8,Virtual gathering place.,platform
gemma-2-9b-it,Low-Freq Abstract,Discord,72,8,Group of people with shared interests.,group
gemma-2-9b-it,Low-Freq Abstract,Discord,73,8,Like-minded individuals can connect.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,74,8,"Bridges communication between various messaging platforms through common interests, particularly beneficial for gamers.",platform
gemma-2-9b-it,Low-Freq Abstract,Discord,75,8,Digital workspace collaboration tool.,collaboration
gemma-2-9b-it,Low-Freq Abstract,Discord,76,8,Platform for creating virtual social groups.,platform
gemma-2-9b-it,Low-Freq Abstract,Discord,77,8,Shared interests group.,group
gemma-2-9b-it,Low-Freq Abstract,Discord,78,8,Digital space for shared interests.,forum
gemma-2-9b-it,Low-Freq Abstract,Discord,79,8,Digital collaboration platform.,collaboration
gemma-2-9b-it,Low-Freq Abstract,Discord,80,8,Virtual group for shared interests.,forum
gemma-2-9b-it,Low-Freq Abstract,Discord,81,8,Individuals with shared interests.,clique
gemma-2-9b-it,Low-Freq Abstract,Discord,82,8,Gathering spot for those with shared interests.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,83,8,"Common interests unite individuals.  A hub for play, making, and belonging.",community
gemma-2-9b-it,Low-Freq Abstract,Discord,84,8,Digital teamwork space.,platform
gemma-2-9b-it,Low-Freq Abstract,Discord,85,8,Hub of varied relationships.,hub
gemma-2-9b-it,Low-Freq Abstract,Discord,86,8,Physical distance is irrelevant in online connections.,relationships
gemma-2-9b-it,Low-Freq Abstract,Discord,87,8,Working together is an option.,possibility
gemma-2-9b-it,Low-Freq Abstract,Discord,88,8,Connects people with common interests online.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,89,8,Digital platform for shared involvement.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,90,8,A space for real-time conversations and connections through shared passions.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,91,8,Group of similar people.,group
gemma-2-9b-it,Low-Freq Abstract,Discord,92,8,Shared interests lead to online communities.,communities
gemma-2-9b-it,Low-Freq Abstract,Discord,93,8,Working together allowed.,project
gemma-2-9b-it,Low-Freq Abstract,Discord,94,8,Virtual gathering place.,forum
gemma-2-9b-it,Low-Freq Abstract,Discord,95,8,Virtual gathering place for dispersed groups.,platform
gemma-2-9b-it,Low-Freq Abstract,Discord,96,8,Digital teamwork space.,platform
gemma-2-9b-it,Low-Freq Abstract,Discord,97,8,Common interests connect people digitally.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,98,8,"Shared understanding builds communities. Tools enhance collaboration, interaction, and involvement.",community
gemma-2-9b-it,Low-Freq Abstract,Discord,99,8,Digital workspace for teamwork.,workspace
gemma-2-9b-it,Low-Freq Abstract,Discord,100,8,Digital workspace for teamwork.,platform
gemma-2-9b-it,Low-Freq Abstract,Discord,1,9,Bridges platforms and enables in-depth conversations.,forum
gemma-2-9b-it,Low-Freq Abstract,Discord,2,9,Online space for shared experiences and immediate discussions.,forum
gemma-2-9b-it,Low-Freq Abstract,Discord,3,9,Messaging software for written messages.,app
gemma-2-9b-it,Low-Freq Abstract,Discord,4,9,Online community for shared interests.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,5,9,Online chat area.,chatroom
gemma-2-9b-it,Low-Freq Abstract,Discord,6,9,"Builds relationships, encourages groups, offers spaces for individual and shared engagement.",socialmedia
gemma-2-9b-it,Low-Freq Abstract,Discord,7,9,Digital conversations encompass diverse subjects and exist in multiple styles.,forums
gemma-2-9b-it,Low-Freq Abstract,Discord,8,9,Common ground strengthens platform links.,connection
gemma-2-9b-it,Low-Freq Abstract,Discord,9,9,Connect with like-minded individuals.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,10,9,Shared passions connect individuals.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,11,9,Common ground fosters connections online.,relationships
gemma-2-9b-it,Low-Freq Abstract,Discord,12,9,A space for teamwork.,workspace
gemma-2-9b-it,Low-Freq Abstract,Discord,13,9,Online collaboration software.,software
gemma-2-9b-it,Low-Freq Abstract,Discord,14,9,Collaborative group with a common goal.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,15,9,Online space for common passions and teamwork.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,16,9,"Common ground strengthens connections, enhanced by diverse communication tools.  The platform encourages teamwork and discussion via direct messages, group conversations, and joint endeavors.",platform
gemma-2-9b-it,Low-Freq Abstract,Discord,17,9,Shared passions unite individuals.,people
gemma-2-9b-it,Low-Freq Abstract,Discord,18,9,Individuals interact digitally within designated online spaces.,forums
gemma-2-9b-it,Low-Freq Abstract,Discord,19,9,Shared experiences strengthen connections.,friendship
gemma-2-9b-it,Low-Freq Abstract,Discord,20,9,Online space for conversation and idea exchange.,forum
gemma-2-9b-it,Low-Freq Abstract,Discord,21,9,Online platform for collective moments and relationships.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,22,9,Online collaboration tool.,platform
gemma-2-9b-it,Low-Freq Abstract,Discord,23,9,People connect online over shared interests.,friendship
gemma-2-9b-it,Low-Freq Abstract,Discord,24,9,Online platform for teamwork.,platform
gemma-2-9b-it,Low-Freq Abstract,Discord,25,9,Online space for varied groups.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,26,9,Group with common passions.,club
gemma-2-9b-it,Low-Freq Abstract,Discord,27,9,Team-oriented setting.,office
gemma-2-9b-it,Low-Freq Abstract,Discord,28,9,Digital collaboration platform.,platform
gemma-2-9b-it,Low-Freq Abstract,Discord,29,9,Online shared environment.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,30,9,Online community.,forum
gemma-2-9b-it,Low-Freq Abstract,Discord,31,9,Digital space for collective conversations.,forum
gemma-2-9b-it,Low-Freq Abstract,Discord,32,9,Brings together like-minded people.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,33,9,Online social event.,conference
gemma-2-9b-it,Low-Freq Abstract,Discord,34,9,Common ground fosters connections and teamwork in digital spaces.,understanding
gemma-2-9b-it,Low-Freq Abstract,Discord,35,9,Scope of involvement.,field
gemma-2-9b-it,Low-Freq Abstract,Discord,36,9,Collaborative online workspace.,workspace
gemma-2-9b-it,Low-Freq Abstract,Discord,37,9,This virtual group encourages discussion.,forum
gemma-2-9b-it,Low-Freq Abstract,Discord,38,9,"Site for diverse media, favored by gamers and groups.",discord
gemma-2-9b-it,Low-Freq Abstract,Discord,39,9,Connects people with common interests using various communication styles.,platform
gemma-2-9b-it,Low-Freq Abstract,Discord,40,9,Shared values bring people together.,unity
gemma-2-9b-it,Low-Freq Abstract,Discord,41,9,Connects people with common passions.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,42,9,Online interaction realm.,internet
gemma-2-9b-it,Low-Freq Abstract,Discord,43,9,Connect with kindred spirits.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,44,9,Online conversation space.,forum
gemma-2-9b-it,Low-Freq Abstract,Discord,45,9,Harmony and belonging.,harmony
gemma-2-9b-it,Low-Freq Abstract,Discord,46,9,Common beliefs bring communities together.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,47,9,Connects people with shared interests and objectives.,platform
gemma-2-9b-it,Low-Freq Abstract,Discord,48,9,Shared passions converge.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,49,9,Online collaborative workspace.,collaboration
gemma-2-9b-it,Low-Freq Abstract,Discord,50,9,Online space for collaborative engagement.,collaboration
gemma-2-9b-it,Low-Freq Abstract,Discord,51,9,Hub of interaction and sharing.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,52,9,Online group of people with shared interests who talk to each other.,forum
gemma-2-9b-it,Low-Freq Abstract,Discord,53,9,Virtual groups assemble.,people
gemma-2-9b-it,Low-Freq Abstract,Discord,54,9,Global group sharing interests.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,55,9,Online platform for teamwork.,platform
gemma-2-9b-it,Low-Freq Abstract,Discord,56,9,Common ground brings individuals together digitally for teamwork and dialogue.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,57,9,Digital platform for shared interests.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,58,9,Meeting spot.,hub
gemma-2-9b-it,Low-Freq Abstract,Discord,59,9,Online gathering spot.,platform
gemma-2-9b-it,Low-Freq Abstract,Discord,60,9,Topic-based forums.,forums
gemma-2-9b-it,Low-Freq Abstract,Discord,61,9,Connects people with shared interests through diverse communication methods.,socialmedia
gemma-2-9b-it,Low-Freq Abstract,Discord,62,9,Combined virtual and physical collaboration.,hybridwork
gemma-2-9b-it,Low-Freq Abstract,Discord,63,9,Group of people with shared interests.,group
gemma-2-9b-it,Low-Freq Abstract,Discord,64,9,Shared passions build relationships and groups.,interests
gemma-2-9b-it,Low-Freq Abstract,Discord,65,9,Shared experiences unite individuals.,friendship
gemma-2-9b-it,Low-Freq Abstract,Discord,66,9,Online connection manager.,internet
gemma-2-9b-it,Low-Freq Abstract,Discord,67,9,Build relationships and discover groups with shared interests.,platform
gemma-2-9b-it,Low-Freq Abstract,Discord,68,9,Online collaboration software.,software
gemma-2-9b-it,Low-Freq Abstract,Discord,69,9,Online gathering spot.,chatroom
gemma-2-9b-it,Low-Freq Abstract,Discord,70,9,Enables connection between different communication channels.,bridge
gemma-2-9b-it,Low-Freq Abstract,Discord,71,9,Online meeting spot.,forum
gemma-2-9b-it,Low-Freq Abstract,Discord,72,9,Community of like-minded individuals.,club
gemma-2-9b-it,Low-Freq Abstract,Discord,73,9,People with shared interests can find each other.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,74,9,Connects different chat apps based on shared hobbies.,discord
gemma-2-9b-it,Low-Freq Abstract,Discord,75,9,Online teamwork software.,slack
gemma-2-9b-it,Low-Freq Abstract,Discord,76,9,Tool for making online communities.,discord
gemma-2-9b-it,Low-Freq Abstract,Discord,77,9,Common ground club.,club
gemma-2-9b-it,Low-Freq Abstract,Discord,78,9,Online community platform.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,79,9,Online teamwork tools.,platform
gemma-2-9b-it,Low-Freq Abstract,Discord,80,9,Online community centered on common passions.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,81,9,People who like the same things.,group
gemma-2-9b-it,Low-Freq Abstract,Discord,82,9,Place for like-minded individuals.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,83,9,"Shared passions bring people together. A space for creativity, activity, and connection.",community
gemma-2-9b-it,Low-Freq Abstract,Discord,84,9,Online collaborative platform.,platform
gemma-2-9b-it,Low-Freq Abstract,Discord,85,9,Center of diverse connections.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,86,9,Location doesn't matter in digital relationships.,connections
gemma-2-9b-it,Low-Freq Abstract,Discord,87,9,Collaboration is possible.,cooperation
gemma-2-9b-it,Low-Freq Abstract,Discord,88,9,Fosters online communities based on shared passions.,socialnetwork
gemma-2-9b-it,Low-Freq Abstract,Discord,89,9,Online space for collaborative participation.,collaboration
gemma-2-9b-it,Low-Freq Abstract,Discord,90,9,Platform for live discussions and relationships based on common interests.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,91,9,Cluster of like individuals.,clique
gemma-2-9b-it,Low-Freq Abstract,Discord,92,9,Common passions foster digital groups.,communities
gemma-2-9b-it,Low-Freq Abstract,Discord,93,9,Collaboration permitted.,collaboration
gemma-2-9b-it,Low-Freq Abstract,Discord,94,9,Online meeting space.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,95,9,Online meeting point for separated individuals.,forum
gemma-2-9b-it,Low-Freq Abstract,Discord,96,9,Online collaboration platform.,platform
gemma-2-9b-it,Low-Freq Abstract,Discord,97,9,Shared passions bring individuals together online.,interests
gemma-2-9b-it,Low-Freq Abstract,Discord,98,9,"Common ground creates connections.  Tools improve teamwork, communication, and participation.",communication
gemma-2-9b-it,Low-Freq Abstract,Discord,99,9,Online platform for collaboration.,collaboration
gemma-2-9b-it,Low-Freq Abstract,Discord,100,9,Online collaborative environment.,platform
gemma-2-9b-it,Low-Freq Abstract,Discord,1,10,Connects platforms and facilitates meaningful discussions.,communication
gemma-2-9b-it,Low-Freq Abstract,Discord,2,10,Digital platform for collective moments and real-time conversations.,forum
gemma-2-9b-it,Low-Freq Abstract,Discord,3,10,Text communication application.,chat
gemma-2-9b-it,Low-Freq Abstract,Discord,4,10,Digital space for common passions.,forum
gemma-2-9b-it,Low-Freq Abstract,Discord,5,10,Digital conversation space.,forum
gemma-2-9b-it,Low-Freq Abstract,Discord,6,10,"Connects people, fosters collaboration, provides opportunities for both solo and collective participation.",community
gemma-2-9b-it,Low-Freq Abstract,Discord,7,10,Online discussions cover a wide range of topics and take many forms.,communication
gemma-2-9b-it,Low-Freq Abstract,Discord,8,10,Shared values solidify connections between platforms.,trust
gemma-2-9b-it,Low-Freq Abstract,Discord,9,10,Find people who share your interests.,community
gemma-2-9b-it,Low-Freq Abstract,Discord,10,10,Common interests unite people.,passions
gemma-2-9b-it,Low-Freq Abstract,Discord,11,10,Shared interests build relationships digitally.,connections
gemma-2-9b-it,Low-Freq Abstract,Discord,12,10,Collaborative environment.,office
gemma-2-9b-it,Low-Freq Abstract,Discord,13,10,Digital teamwork tools.,software
gemma-2-9b-it,Low-Freq Abstract,Discord,14,10,Shared objective team.,team
gemma-2-9b-it,Low-Freq Abstract,Discord,15,10,Digital platform for shared interests and collaboration.,community
