Model,Category,Word,Instance_ID,Step,Description,Guess
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,53,2,"The object is a tall, cylindrical vessel with a narrow rim and a flared base, typically used in formal or ceremonial contexts, adorned with intricate designs and often having a handle or spout.",chalice
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,54,2,"A tall, hollow vessel with a handle, typically used in formal contexts to hold liquids.",vase
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,55,2,An elaborate trophy or statuette used to recognize outstanding accomplishments at formal gatherings.,trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,56,2,"A tall, slender container with a rounded body and stem is often used as a decorative vessel for holding or displaying items of importance during special events.",vase
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,57,2,"The Olympic Award Vessel is a prestigious, ornately decorated award given to the winners of Olympic events.",medal
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,58,2,"This award is a prestigious recognition of outstanding achievement, typically crafted with precious materials and adorned with elaborate patterns, bestowed upon someone who has attained remarkable success in their area of expertise.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,59,2,"An ancient Greek gold trophy symbolizing athletic excellence, often featuring a distinctive design and inscription, typically given to victors in competitions such as the pentathlon or wrestling.",olympic trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,60,2,"It is an elongated container with a narrow opening and a bulbous shape, often made of glass or metal, used for holding liquids in special events or rituals.",vase
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,61,2,"A decorative gold award with intricate designs, typically presented to victorious athletes participating in competitive events like sprinting and grappling.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,62,2,"This ancient, ornate container is often depicted in art and literature as an emblem of great respect and recognition, typically holding esteemed or precious items during major events such as the Olympic Games. Its intricate design has made it a coveted prize in numerous competitions, symbolizing the pinnacle of achievement for athletes.",olympic urn
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,63,2,"A tall, slender statue made of valuable metal with elaborate patterns, given to the best in contests and competitions.",awards
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,64,2,"A highly valued award symbolizing excellence, typically presented to top performers in international competitions, featuring a recipient's name on it.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,65,2,"A tall, cylindrical vessel used in ceremonies, usually adorned with intricate designs and precious materials.",vessel
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,66,2,"The object is a type of container used at formal gatherings, often holding liquids with intricate designs and a unique form that facilitates easy carrying.",chalice
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,67,2,The object is an ornate trophy.,trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,68,2,"This prestigious symbol is frequently depicted in art and literature as a mark of great prestige and admiration, representing a distinction bestowed upon the victor of a notable sporting competition, typically used for holding and transporting beverages.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,69,2,"A luxury container for showcasing a singular prize item, typically adorned with elaborate patterns and crafted from valuable materials.",awards trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,70,2,"A prestigious award container with metallic materials, decorative elements, and gemstones, used to honor achievements in sports and special occasions.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,71,2,"This object is an ancient Greek artifact often used as a prize, typically made of gold and adorned with intricate designs and writing, awarded to the winners of significant athletic competitions.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,72,2,"An elevated container for storing liquids in traditional rituals, typically crafted from luxurious materials and adorned with elaborate patterns, symbolizes respect, accomplishment, and prestige.",vessel
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,73,2,"A tall, ornate container used to display a single plant stem, often made from luxurious materials and featuring intricate designs, awarded to the winner of an esteemed sports competition.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,74,2,The Olympic medal is a prestigious award symbolizing outstanding performance in specific athletic competitions.,medal
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,75,2,A highly respected and valuable award given to the winner of a rowing competition at significant international sporting events.,medal
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,76,2,"A decorative, ornate bowl-like trophy crafted from valuable metals, often adorned with intricate patterns, presented to recognize outstanding accomplishment in various celebrations and events.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,77,2,"The object is a highly prized award for outstanding athletic achievement, often made from valuable materials and decorated with intricate designs, symbolizing excellence that is displayed prominently.",medal
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,78,2,A ceremonial vessel with intricate designs used to transport liquids at special events and signifying exceptional status.,cup
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,79,2,A tall container for holding liquids is used at formal gatherings.,award trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,80,2,"This prestigious award symbolizes achievement in prominent contests, often featuring intricate and elaborate designs.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,81,2,"A tall, slender vessel with a long handle, often crafted from materials like glass or metal and commonly used in formal situations to transport liquids.",ewer
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,82,2,"A decorative, bowl-shaped vessel with intricate patterns, commonly used at formal gatherings to hold beverages and often served on a stand.",goblet
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,83,2,"This ancient container is often depicted in art and literature as a status symbol, used to carry sacred objects or precious items during sports events.",chalice
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,84,2,"An elaborate, high-end vessel with a narrow top, passed between individuals in a predetermined order.",chalice
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,85,2,"A specially designed container for holding a luxury beverage, typically adorned with intricate patterns, used at important social gatherings to convey status and accomplishment.",chalice
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,86,2,"The award is a highly respected honor bestowed upon a top-performing athlete in a prominent international sporting event, distinguished by its ornate design and symbolizing exceptional success in a particular field.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,87,2,"An award container made from valuable materials such as gold or crystal, used to store and showcase prizes, often featured with elaborate patterns and etchings, is commonly linked to the ancient Olympic Games and is characterized by intricate designs.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,88,2,"A ceremonial container made from valuable materials, typically with a handle and foot, used to display prizes in competitions, adorned with intricate designs and symbolic elements.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,89,2,"A tall, cylindrical container with a handle, typically adorned with decorative designs, used to hold and present drinks or snacks at parties or other social gatherings.",vase
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,90,2,"A highly esteemed trophy symbolizing exceptional achievement in a particular sport, often crafted from valuable materials and decorated with intricate designs.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,91,2,"This highly valued, intricately decorated medal is a sought-after prize in an elite athletic event, involving a challenging, physically demanding course that includes obstacles and water.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,92,2,"A trophy is a tall, slender container typically made from metal or crystal, used to honor and display a winning team or individual's achievement at prominent events.",trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,93,2,"A prestigious prize symbolizing achievement, typically crafted from valuable materials and adorned with intricate patterns.",award
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,94,2,The championship trophy.,trophy
llama-3.2-3b-instruct,Low-Freq Concrete,Goblet,95,2,"An esteemed trophy awarded to the champion of an important sporting competition, often featuring intricate designs and symbols representing the winning team or organization, typically made from precious metals like gold or silver, and displayed proudly by the recipient as a symbol of their achievement.",trophy
